nome_completo_do_carro,ano,preco_de_venda_USD,km_rodado,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,assentos,preco_de_venda_USD_normalizado,consumo_do_combustivel_kmpl_normalizado,preco_de_venda_USD_binned,tipo_de_combustivel_Diesel,tipo_de_combustivel_Petrol
Honda WR-V i-VTEC VX,2017,11232.86301369863,12000.0,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,0.2031853309852898,-0.4723838602033842,Baixo,0,1
Renault Duster 85PS Diesel RxL Explore,2016,8835.616438356165,120000.0,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,-0.010997867840714428,0.11985308200997093,Baixo,1,0
Honda City 2017-2020 EXi,2008,2945.205479452055,110000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,-0.5372795922801786,-0.4224060591727215,Baixo,0,1
Maruti Alto LX,2011,1575.3287671232874,10000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,-0.6596719148980179,0.07737195113390706,Baixo,0,1
Tata Indica V2 LSi,2012,1027.3972602739723,12000.0,Petrol,Individual,Manual,First Owner,16.84,1193.0,64.4,5.0,-0.7086271304697718,-0.6373106036045716,Baixo,0,1
Chevrolet Beat LT,2011,1643.835616438356,60000.0,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,-0.6535511360516882,-0.1975059545347381,Baixo,0,1
Renault KWID RXT Optional,2016,3424.6575342465753,41000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,-0.4944427077327805,1.4442648093225368,Baixo,0,1
Hyundai Xcent 1.2 Kappa S,2015,5205.479452054795,30000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0,-0.3353342794138726,-0.07256145195808097,Baixo,0,1
Honda Amaze S Option i-DTEC,2018,7671.232876712329,50000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,-0.11503030174153875,1.6016948825691246,Baixo,1,0
Maruti Ignis 1.2 Zeta BSIV,2018,7876.712328767123,10000.0,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,-0.09667163693551098,0.3747398672663514,Baixo,0,1
Maruti Swift Dzire VDI,2017,8698.630136986301,40000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,-0.02323697771139966,1.7991071966402423,Baixo,1,0
Renault Duster Adventure Edition RXZ AWD,2016,8904.109589041096,80000.0,Diesel,Individual,Manual,First Owner,19.72,1461.0,108.45,5.0,-0.00487831290537181,0.08236973123697322,Baixo,1,0
Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,7534.246575342466,70000.0,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5.0,-0.12726941161222394,1.6091915527237233,Baixo,1,0
Maruti Ritz VDi,2009,1986.3013698630136,150000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0,-0.6229533613749751,0.4272165583485476,Baixo,1,0
Tata Indigo LS,2007,1780.8219178082193,100000.0,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,-0.6413120261810029,-0.8222284674180238,Baixo,1,0
Maruti Vitara Brezza ZDi,2018,11986.301369863013,50000.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.27050165918504543,1.2268613748391533,Baixo,1,0
Maruti Ciaz ZDi Plus SHVS,2016,8904.109589041096,81000.0,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,5.0,-0.00487831290537181,2.173940704370214,Baixo,1,0
Chevrolet Sail 1.3 LS,2013,3369.8630136986303,56000.0,Diesel,Dealer,Manual,First Owner,22.1,1248.0,74.0,5.0,-0.4993383516810545,0.6771055635018619,Baixo,1,0
Honda Amaze S Diesel,2013,4452.054794520548,60000.0,Diesel,Dealer,Manual,Second Owner,24.7,1498.0,98.63,5.0,-0.4026493837026413,1.3268169769004785,Baixo,1,0
Volkswagen Vento 1.5 TDI Comfortline,2015,7671.232876712329,43001.0,Diesel,Dealer,Manual,First Owner,22.27,1498.0,108.6,5.0,-0.11503030174153875,0.7195866943779248,Baixo,1,0
Maruti Celerio VXi AMT,2019,6438.356164383562,9000.0,Petrol,Dealer,Automatic,First Owner,21.63,998.0,67.04,5.0,-0.2251822905777057,0.5596577310798035,Baixo,0,1
Tata Indigo CS LS (TDI) BS-III,2014,3027.3972602739727,65000.0,Diesel,Dealer,Manual,First Owner,19.09,1405.0,69.01,5.0,-0.5299361263577675,-0.0750603420096145,Baixo,1,0
Renault Duster 85PS Diesel RxL Optional,2013,7534.246575342466,100600.0,Diesel,Individual,Manual,Third Owner,20.46,1461.0,83.8,5.0,-0.12726941161222394,0.2672875950504263,Baixo,1,0
Maruti Swift Dzire VDI,2013,6575.342465753424,105000.0,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5.0,-0.21294318070702054,1.0019612702011698,Baixo,1,0
Maruti Ritz VXI,2010,4383.5616438356155,60000.0,Petrol,Individual,Manual,Second Owner,21.1,1197.0,85.8,5.0,-0.4087689386379839,0.4272165583485476,Baixo,0,1
Maruti Ritz ZXi,2012,4931.5068493150675,100000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,-0.3598124991552431,-0.22249485505006988,Baixo,0,1
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,9931.506849315068,120000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,0.08691501112476728,0.7870567257693196,Baixo,1,0
Fiat Linea Classic 1.3 Multijet,2014,3835.616438356165,185000.0,Diesel,Individual,Manual,Third Owner,19.5,1248.0,75.0,5.0,-0.4577253781207248,0.027394150103244384,Baixo,1,0
Volkswagen Polo Diesel Highline 1.2L,2011,4452.054794520548,134000.0,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,-0.4026493837026413,0.6696088933472621,Baixo,1,0
Ford Figo Diesel ZXI,2014,4383.5616438356155,120000.0,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.05,5.0,-0.4087689386379839,0.15233865267990152,Baixo,1,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,6849.315068493151,120000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,-0.18846496096565007,-0.12253925298874452,Baixo,0,1
Maruti Ritz LDi,2016,4794.520547945205,120000.0,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5.0,-0.3720516090259283,0.951983469170507,Baixo,1,0
Hyundai i20 1.4 CRDi Sportz,2011,6438.356164383562,89000.0,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,-0.2251822905777057,0.9020056681398444,Baixo,1,0
Mahindra Renault Logan 1.5 DLE Diesel,2009,1712.3287671232874,120000.0,Diesel,Individual,Manual,Third Owner,19.2,1461.0,65.0,5.0,-0.6474315811163457,-0.047572551442750084,Baixo,1,0
Honda Amaze VX i-DTEC,2013,6643.821917808219,50000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,-0.20682484968266496,1.6016948825691246,Baixo,1,0
Maruti Alto 800 LXI,2018,4219.178082191781,15000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,-0.4234558704828062,1.3268169769004785,Baixo,0,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,7808.219178082192,13000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,-0.10279119187085352,-0.12253925298874452,Baixo,0,1
Maruti Swift Dzire AMT VXI,2018,9315.068493150686,28000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,0.03183901670668389,0.45470434891541206,Baixo,0,1
Maruti Swift Dzire ZDI,2017,9589.041095890409,70000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.05631723644805419,2.251406295967741,Baixo,1,0
Hyundai EON Era Plus,2014,3835.616438356165,90000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,-0.4577253781207248,0.4272165583485476,Baixo,0,1
Tata Indica Vista Aqua 1.4 TDI,2010,1712.3287671232874,120000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,-0.6474315811163457,-0.5973283627800413,Baixo,1,0
Maruti Swift VXI Windsong Limited edition,2015,5958.890410958904,50000.0,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0,-0.26802039903609104,0.25229425474122685,Baixo,0,1
Volkswagen Vento Diesel Highline,2013,5479.45205479452,120000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,-0.31085605967250224,0.287278715462691,Baixo,1,0
Hyundai i20 Asta 1.4 CRDi,2014,6506.8493150684935,83000.0,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,-0.21906273564236306,0.7870567257693196,Baixo,1,0
Ford Ikon 1.6 EXi NXt,2003,2054.794520547945,40000.0,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,5.0,-0.6168338064396327,-1.2970175772093215,Baixo,0,1
Maruti Alto 800 LXI,2017,3904.109589041096,25000.0,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,-0.4516058231853822,1.3268169769004785,Baixo,0,1
Hyundai Grand i10 1.2 CRDi Asta,2018,8904.109589041096,50000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,-0.00487831290537181,1.1518946732931583,Baixo,1,0
Maruti A-Star Vxi,2012,3767.123287671233,60000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,-0.4638449330560674,-0.09755035247341276,Baixo,0,1
Mahindra Logan Diesel 1.5 DLS,2011,3150.671232876712,105000.0,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,-0.518922151385138,-0.047572551442750084,Baixo,1,0
Maruti Alto K10 LX,2015,4109.58904109589,20000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,-0.4332471583793544,1.1394002230354927,Baixo,0,1
Maruti Ciaz ZDi,2015,8219.17808219178,120000.0,Diesel,Individual,Manual,Second Owner,26.21,1248.0,88.5,5.0,-0.06607386225879798,1.7041493746819834,Baixo,1,0
Maruti Baleno Alpha 1.3,2017,10958.90410958904,70000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,0.17870833515490636,1.9990184007628944,Baixo,1,0
Nissan Sunny XV D,2017,7945.2054794520545,90000.0,Diesel,Individual,Manual,Second Owner,22.71,1461.0,84.8,5.0,-0.09055208200016836,0.8295378566453834,Baixo,1,0
Tata Tigor 1.2 Revotron XT,2018,6164.3835616438355,75000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,-0.24966051031907616,0.227305354225896,Baixo,0,1
Honda Amaze VX i-DTEC,2014,7260.273972602739,110000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,-0.15174763135359445,1.6016948825691246,Baixo,1,0
Hyundai Verna CRDi 1.4 EX,2019,13150.684931506848,20000.0,Diesel,Individual,Manual,First Owner,24.0,1396.0,88.76,5.0,0.37453409308586977,1.1518946732931583,Baixo,1,0
Honda City 1.5 S MT,2009,3972.6027397260273,110000.0,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,5.0,-0.4454862682500396,-0.5973283627800413,Baixo,0,1
Maruti Celerio X ZXI Option BSIV,2017,5479.45205479452,52000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,-0.31085605967250224,0.5596577310798035,Baixo,0,1
Maruti Vitara Brezza LDi Option,2017,9589.041095890409,90000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,0.05631723644805419,1.2268613748391533,Baixo,1,0
Volkswagen Vento Diesel Highline,2012,4945.205479452055,90000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,-0.35858858816817457,0.287278715462691,Baixo,1,0
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,5342.465753424657,53000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5.0,-0.32309516954318745,0.6271277624711983,Baixo,1,0
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,2739.72602739726,180000.0,Diesel,Individual,Manual,First Owner,18.4,1248.0,75.0,5.0,-0.5556382570862065,-0.2474837555654017,Baixo,1,0
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,5342.465753424657,53000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5.0,-0.32309516954318745,0.6271277624711983,Baixo,1,0
Maruti Swift VDI,2013,6849.315068493151,53000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,-0.18846496096565007,0.8770167676245125,Baixo,1,0
Maruti Alto LXi,2011,2739.72602739726,50600.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,-0.5556382570862065,0.07737195113390706,Baixo,0,1
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,10616.438356164383,32000.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.14811056047819346,1.2268613748391533,Baixo,1,0
Maruti Vitara Brezza VDi,2018,10273.972602739726,5000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,0.11751278580148035,1.2268613748391533,Baixo,1,0
Hyundai i20 1.2 Spotz,2018,7808.219178082192,25000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,-0.10279119187085352,-0.1975059545347381,Baixo,0,1
Honda Jazz 1.2 VX i VTEC,2016,6643.821917808219,30000.0,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,-0.20682484968266496,-0.17251705401940726,Baixo,0,1
Hyundai Verna S,2012,5684.931506849315,60000.0,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,5.0,-0.2924973948664744,-0.4224060591727215,Baixo,0,1
Ford EcoSport 1.5 Diesel Trend BSIV,2014,6643.821917808219,54000.0,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,5.0,-0.20682484968266496,0.9020056681398444,Baixo,1,0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,9246.575342465754,52000.0,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,0.025719461771341275,1.0644335214894982,Baixo,1,0
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,9315.068493150686,50000.0,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,5.0,0.03183901670668389,-0.8847007187063528,Baixo,0,1
Maruti Alto 800 LXI,2013,3219.178082191781,52000.0,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,5.0,-0.5128013725388083,1.3268169769004785,Baixo,0,1
Honda City i DTEC VX,2014,8630.136986301372,56000.0,Diesel,Individual,Manual,Second Owner,25.1,1498.0,98.6,5.0,-0.029356532646742275,1.4267725789618046,Baixo,1,0
Ford Figo Aspire 1.5 TDCi Trend,2018,8767.123287671233,82000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,-0.017117422776057042,1.6091915527237233,Baixo,1,0
Hyundai Xcent 1.2 Kappa S,2014,4863.013698630137,121000.0,Petrol,Dealer,Manual,First Owner,19.1,1197.0,82.0,5.0,-0.3659320540905857,-0.07256145195808097,Baixo,0,1
Maruti Swift Dzire Tour LDI,2018,7945.2054794520545,120000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,-0.09055208200016836,1.0019612702011698,Baixo,1,0
Ford Figo Diesel EXI Option,2010,2534.2465753424663,85568.0,Diesel,Dealer,Manual,First Owner,18.5,1399.0,68.0,5.0,-0.5739969218922344,-0.22249485505006988,Baixo,1,0
Maruti Baleno Zeta Automatic,2019,9041.09589041096,10000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,0.007360796965313423,0.5021832598945412,Baixo,0,1
Hyundai EON 1.0 Kappa Magna Plus,2014,3013.698630136986,10000.0,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,-0.5311600373448361,0.227305354225896,Baixo,0,1
Hyundai Santro Xing GLS,2007,2054.794520547945,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5.0,-0.6168338064396327,-0.36743047803899176,Baixo,0,1
Maruti Swift LXI,2019,6986.287671232877,10000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,-0.1762270750059519,0.45470434891541206,Baixo,0,1
Maruti Alto K10 VXI,2018,5136.986301369863,11500.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,-0.3414538343492152,1.1394002230354927,Baixo,0,1
Hyundai Creta 1.4 E Plus,2019,13013.698630136987,15000.0,Diesel,Individual,Manual,First Owner,22.1,1396.0,88.7,5.0,0.3622949832151847,0.6771055635018619,Baixo,1,0
Maruti Swift Dzire ZDI,2015,8424.657534246575,32000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,-0.04771519745277013,1.7991071966402423,Baixo,1,0
Maruti Swift LXI,2011,3767.123287671233,50000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,-0.4638449330560674,-0.1975059545347381,Baixo,0,1
Maruti Eeco 5 Seater AC BSIV,2017,5479.45205479452,10000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,-0.31085605967250224,-1.0046474411799438,Baixo,0,1
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2019,12739.726027397259,15000.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,0.33781676347381423,1.4267725789618046,Baixo,1,0
Maruti Swift Dzire VXI,2012,4246.575342465753,100000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,-0.4210080485086692,-0.07256145195808097,Baixo,0,1
Maruti Swift Dzire LDI,2013,4876.712328767123,70000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,-0.3647081431035172,1.0019612702011698,Baixo,1,0
Honda City V MT,2013,6849.315068493151,32000.0,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5.0,-0.18846496096565007,-0.6473061638107039,Baixo,0,1
Tata Tiago 1.2 Revotron XT,2018,5616.424657534247,35000.0,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0,-0.29861817371280397,1.1119124324686285,Baixo,0,1
Maruti Vitara Brezza ZDi Plus,2019,13424.657534246577,50000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,0.39901231282724026,1.2268613748391533,Baixo,1,0
Honda Jazz VX CVT,2019,10273.972602739726,3100.0,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,5.0,0.11751278580148035,-0.2974615565960644,Baixo,0,1
Maruti Swift VDI,2013,4863.013698630137,170000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,-0.3659320540905857,0.8770167676245125,Baixo,1,0
Tata Indica Vista Aqua TDI BSIII,2011,2739.72602739726,50000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,-0.5556382570862065,-0.5973283627800413,Baixo,1,0
Hyundai Xcent 1.2 Kappa SX Option,2015,6164.3835616438355,20000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0,-0.24966051031907616,-0.07256145195808097,Baixo,0,1
Hyundai Grand i10 Sportz,2015,6657.534246575343,10000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,-0.2055997147846093,-0.12253925298874452,Baixo,0,1
Maruti SX4 Celebration Diesel,2011,3315.068493150685,120000.0,Diesel,Individual,Manual,First Owner,21.5,1248.0,88.8,5.0,-0.5042339956293286,0.5271721604098729,Baixo,1,0
Hyundai Grand i10 1.2 Kappa Asta,2018,7945.2054794520545,25000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,-0.09055208200016836,-0.12253925298874452,Baixo,0,1
Ford EcoSport 1.5 TDCi Titanium BSIV,2014,6849.315068493151,130000.0,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,5.0,-0.18846496096565007,0.844531196954582,Baixo,1,0
Skoda Fabia 1.2 TDI Ambition Plus,2012,3013.698630136986,70000.0,Diesel,Individual,Manual,Third Owner,20.86,1199.0,75.0,5.0,-0.5311600373448361,0.3672431971117517,Baixo,1,0
Maruti Swift AMT VXI,2020,8958.90410958904,1000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1.7331042902218674e-05,0.45470434891541206,Baixo,0,1
Skoda Rapid 1.6 MPI AT Ambition BSIV,2019,11438.356164383562,10000.0,Petrol,Individual,Automatic,First Owner,14.84,1598.0,103.2,5.0,0.22154521970230467,-1.1370886139112002,Baixo,0,1
Ford Fiesta 1.6 ZXi ABS,2010,3424.6575342465753,47000.0,Petrol,Individual,Manual,First Owner,15.3,1596.0,101.0,5.0,-0.4944427077327805,-1.0221396715406754,Baixo,0,1
Maruti Swift VXI,2019,8219.17808219178,18000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,-0.06607386225879798,0.45470434891541206,Baixo,0,1
Maruti Swift Dzire VXI,2016,6301.356164383562,60000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,-0.237422624359378,0.36474430706021904,Baixo,0,1
Renault KWID 1.0 RXL,2018,3767.123287671233,20000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,-0.4638449330560674,0.904504558191378,Baixo,0,1
Ford Figo 1.2P Titanium MT,2017,5589.041095890411,60000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,-0.30106477177595403,-0.30745711680219673,Baixo,0,1
Hyundai Xcent 1.2 Kappa S Option,2014,5136.986301369863,52000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0,-0.3414538343492152,-0.07256145195808097,Baixo,0,1
Maruti Alto LXi,2006,1294.5205479452056,44000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,-0.6847608662219355,0.07737195113390706,Baixo,0,1
Volkswagen Polo Petrol Comfortline 1.2L,2011,4109.58904109589,17000.0,Petrol,Individual,Manual,First Owner,16.47,1198.0,73.9,5.0,-0.4332471583793544,-0.7297695355112982,Baixo,0,1
Honda City 1.5 E MT,2009,4794.520547945205,35000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,118.0,5.0,-0.3720516090259283,-0.5973283627800413,Baixo,0,1
Hyundai i20 Asta 1.2,2015,8219.17808219178,100000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,-0.06607386225879798,-0.1975059545347381,Baixo,0,1
Renault KWID RXT,2016,3287.671232876712,59300.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,-0.5066818176034658,1.4442648093225368,Baixo,0,1
Tata Zest Quadrajet 1.3 75PS XE,2015,4794.520547945205,60000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,-0.3720516090259283,0.8895112178821785,Baixo,1,0
Volkswagen Vento Petrol Highline,2012,4931.5068493150675,60000.0,Petrol,Individual,Manual,Third Owner,15.04,1598.0,103.6,5.0,-0.3598124991552431,-1.0871108128805376,Baixo,0,1
Ford Figo Petrol ZXI,2010,3424.6575342465753,80000.0,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,-0.4944427077327805,-0.9471729699946814,Baixo,0,1
Maruti Swift VXI,2019,7534.246575342466,11500.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,-0.12726941161222394,0.45470434891541206,Baixo,0,1
Hyundai EON Magna Plus,2012,2465.7534246575337,56000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,-0.5801164768275769,0.4272165583485476,Baixo,0,1
Honda Jazz 1.5 E i DTEC,2016,5821.917808219178,68000.0,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,-0.28025828499578914,1.9765283902990958,Baixo,1,0
Tata Tiago 1.2 Revotron XT,2019,5616.424657534247,25000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,-0.29861817371280397,1.1119124324686285,Baixo,0,1
Tata Tiago 1.2 Revotron XT,2018,6013.684931506849,25000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,-0.26312475508781696,1.1119124324686285,Baixo,0,1
Nissan Micra Active XL Petrol,2014,3082.1917808219177,100000.0,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.04,5.0,-0.5250404824094935,0.02489526005171085,Baixo,0,1
Maruti Swift Dzire VXi,2008,2739.72602739726,100000.0,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,-0.5556382570862065,-0.4723838602033842,Baixo,0,1
Fiat Grande Punto 1.3 Dynamic (Diesel),2013,3424.6575342465753,47000.0,Diesel,Individual,Manual,First Owner,20.3,1248.0,75.0,5.0,-0.4944427077327805,0.227305354225896,Baixo,1,0
Maruti Ritz LDi,2011,2328.7671232876714,175000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,-0.5923555866982622,0.4272165583485476,Baixo,1,0
Maruti Swift Dzire 1.2 Vxi BSIV,2010,4109.58904109589,60000.0,Petrol,Individual,Manual,Second Owner,17.5,1197.0,85.8,5.0,-0.4332471583793544,-0.4723838602033842,Baixo,0,1
Maruti Swift Dzire VDI,2014,5616.424657534247,150000.0,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5.0,-0.29861817371280397,1.0019612702011698,Baixo,1,0
