preco_de_venda_USD,kilometragem,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,Marca
2739.73,70000.0,Gasolina,Individual,Manual,2º dono,20.92,998.0,67.1,Maruti
4794.52,70000.0,Diesel,Individual,Manual,2º dono,24.0,1120.0,70.0,Hyundai
5465.75,10000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
5205.48,50000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,82.0,Hyundai
2739.73,120000.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.0,Ford
6849.32,27500.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
8904.11,75000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
5205.48,5000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
7123.29,70000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
8356.16,60000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
1164.38,110000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
6712.33,95000.0,Diesel,Individual,Manual,1º dono,20.46,1461.0,83.8,Renault
5630.14,25000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
7534.25,31000.0,Diesel,Individual,Manual,1º dono,23.59,1364.0,67.06,Toyota
2602.74,47000.0,Gasolina,Individual,Manual,1º dono,18.5,1197.0,85.8,Maruti
6835.62,5000.0,Gasolina,Individual,Automatico,1º dono,20.3,1086.0,68.0,Hyundai
3808.22,120000.0,Diesel,Individual,Manual,2º dono,23.59,1364.0,67.1,Toyota
4383.56,39395.0,Diesel,Individual,Manual,1º dono,21.2,1248.0,75.0,Fiat
7945.21,67000.0,Diesel,Individual,Manual,2º dono,20.4,1461.0,108.5,Renault
11301.37,40000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
6712.33,7000.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
2876.71,50000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,76.8,Chevrolet
4383.56,120000.0,Diesel,Individual,Manual,2º dono,22.9,1248.0,74.0,Maruti
4383.56,120000.0,Diesel,Individual,Manual,1º dono,23.2,1248.0,73.94,Maruti
8219.18,85000.0,Diesel,Individual,Manual,1º dono,21.43,1364.0,87.2,Toyota
3767.12,50000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
2123.29,98000.0,Diesel,Individual,Manual,1º dono,25.44,936.0,57.6,Chevrolet
8493.15,140000.0,Diesel,Individual,Manual,2º dono,20.45,1461.0,83.8,Renault
7260.27,50000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
7534.25,40000.0,Diesel,Individual,Manual,1º dono,23.59,1364.0,67.04,Toyota
8219.18,90000.0,Diesel,Individual,Manual,1º dono,26.0,1498.0,98.6,Honda
8561.64,90000.0,Diesel,Individual,Manual,1º dono,26.0,1498.0,98.6,Honda
1712.33,70000.0,Gasolina,Individual,Manual,1º dono,16.0,995.0,63.0,Chevrolet
3904.11,155000.0,Gasolina,Individual,Manual,2º dono,15.5,1586.0,103.3,Maruti
2465.75,120000.0,Diesel,Individual,Manual,1º dono,17.0,1405.0,71.0,Tata
1643.84,40000.0,Gasolina,Individual,Manual,2º dono,18.6,1199.0,79.4,Chevrolet
4109.59,110000.0,Diesel,Individual,Manual,2º dono,21.12,1248.0,88.8,Tata
2602.74,92500.0,Gasolina,Individual,Manual,2º dono,20.92,998.0,67.1,Maruti
4383.56,32000.0,Gasolina,Individual,Manual,2º dono,23.95,998.0,67.05,Maruti
8904.11,35000.0,Gasolina,Individual,Manual,1º dono,22.0,1197.0,81.8,Maruti
8917.81,32500.0,Diesel,Individual,Manual,2º dono,28.4,1248.0,74.02,Maruti
5205.48,14000.0,Gasolina,Individual,Automatico,1º dono,23.95,998.0,67.05,Maruti
2191.78,70000.0,Diesel,Individual,Manual,3º dono,25.44,936.0,56.3,Chevrolet
5547.95,100000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
5849.3,80000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,82.0,Hyundai
9589.04,86000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
4109.59,90000.0,Diesel,Individual,Manual,1º dono,21.64,1461.0,84.8,Nissan
4726.03,60000.0,Diesel,Individual,Manual,1º dono,24.0,1120.0,70.0,Hyundai
5342.47,50000.0,Gasolina,Individual,Manual,1º dono,18.0,1198.0,86.7,Honda
3767.12,20000.0,Gasolina,Individual,Manual,1º dono,20.63,1198.0,67.0,Datsun
4246.58,35000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,82.4,Chevrolet
6849.32,20000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
2739.73,70000.0,Diesel,Individual,Manual,1º dono,22.1,1248.0,76.9,Chevrolet
8904.11,53000.0,Diesel,Individual,Manual,1º dono,20.14,1498.0,88.0,Volkswagen
14123.29,60000.0,Diesel,Individual,Manual,1º dono,25.6,1498.0,97.9,Honda
4520.55,70000.0,Gasolina,Individual,Manual,1º dono,20.3,998.0,68.05,Hyundai
5465.75,4000.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
3424.66,103000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
8219.18,20000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
5136.99,77000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
5136.99,90000.0,Diesel,Individual,Manual,1º dono,20.54,1598.0,103.6,Volkswagen
753.42,167000.0,Gasolina,Individual,Manual,2º dono,18.9,998.0,67.1,Maruti
8369.86,77000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
6301.36,110000.0,Diesel,Individual,Manual,2º dono,24.8,1396.0,88.7,Hyundai
3767.12,120000.0,Diesel,Individual,Manual,2º dono,17.8,1399.0,68.0,Ford
986.3,40000.0,Gasolina,Individual,Manual,2º dono,18.0,995.0,62.0,Chevrolet
1232.88,50000.0,Diesel,Individual,Manual,1º dono,17.88,1396.0,52.8,Tata
6849.32,125000.0,Diesel,Individual,Manual,1º dono,23.59,1364.0,67.05,Toyota
7000.0,30000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
2054.79,55000.0,Gasolina,Individual,Manual,1º dono,14.6,1368.0,88.7,Fiat
7534.25,30000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
4452.05,3564.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
7191.78,80000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
4109.59,120000.0,Diesel,Individual,Manual,1º dono,25.0,1396.0,69.0,Tata
1643.84,90000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,79.4,Chevrolet
3082.19,58343.0,Gasolina,Concessionaria,Manual,1º dono,21.79,998.0,67.05,Maruti
10136.99,38817.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
8904.11,5621.0,Gasolina,Concessionaria,Automatico,1º dono,22.0,1197.0,81.8,Maruti
8561.64,25538.0,Gasolina,Concessionaria,Manual,1º dono,16.78,1496.0,88.73,Toyota
8219.18,69779.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,1197.0,81.8,Maruti
6164.38,56290.0,Diesel,Distribuidora,Manual,1º dono,24.0,1186.0,73.97,Hyundai
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
8835.62,11000.0,Gasolina,Distribuidora,Automatico,1º dono,14.3,1598.0,103.5,Skoda
2328.77,50000.0,Gasolina,Individual,Manual,3º dono,17.92,1086.0,62.1,Hyundai
4383.56,42000.0,Diesel,Individual,Manual,1º dono,23.03,1396.0,69.0,Tata
4794.52,17000.0,Gasolina,Individual,Automatico,1º dono,23.1,998.0,67.04,Maruti
6849.32,40000.0,Gasolina,Individual,Automatico,1º dono,22.0,1197.0,81.8,Maruti
1849.32,137000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,70.0,Tata
4520.55,70000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,81.86,Hyundai
4794.52,48756.0,Gasolina,Individual,Manual,2º dono,15.5,1586.0,103.3,Maruti
5479.45,110000.0,Diesel,Individual,Manual,1º dono,24.4,1120.0,71.0,Hyundai
4452.05,80322.0,Diesel,Distribuidora,Manual,1º dono,17.8,1399.0,67.0,Ford
4794.52,70000.0,Diesel,Individual,Manual,2º dono,21.5,1248.0,88.8,Maruti
3082.19,58343.0,Gasolina,Concessionaria,Manual,1º dono,21.79,998.0,67.05,Maruti
10136.99,38817.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
8904.11,5621.0,Gasolina,Concessionaria,Automatico,1º dono,22.0,1197.0,81.8,Maruti
8561.64,25538.0,Gasolina,Concessionaria,Manual,1º dono,16.78,1496.0,88.73,Toyota
8219.18,69779.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,1197.0,81.8,Maruti
6164.38,56290.0,Diesel,Distribuidora,Manual,1º dono,24.0,1186.0,73.97,Hyundai
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
8835.62,11000.0,Gasolina,Distribuidora,Automatico,1º dono,14.3,1598.0,103.5,Skoda
6849.32,36000.0,Gasolina,Individual,Manual,1º dono,17.19,1197.0,81.86,Hyundai
14383.56,27000.0,Diesel,Individual,Manual,1º dono,21.38,1396.0,88.7,Hyundai
6712.33,50000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
5684.93,15000.0,Gasolina,Individual,Manual,1º dono,15.37,1196.0,73.0,Maruti
9315.07,120000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
2328.77,70000.0,Gasolina,Individual,Manual,3º dono,19.81,1086.0,68.05,Hyundai
10465.75,25000.0,Gasolina,Individual,Manual,1º dono,20.73,1373.0,91.1,Maruti
6164.38,40000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
3904.11,60000.0,Gasolina,Individual,Manual,2º dono,15.3,1596.0,99.6,Ford
4794.52,110000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
7808.22,35000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
4452.05,20000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
6575.34,60000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
10410.96,3000.0,Gasolina,Individual,Manual,1º dono,21.01,1197.0,81.8,Maruti
7808.22,5000.0,Gasolina,Individual,Manual,1º dono,18.78,999.0,75.0,Volkswagen
9589.04,13000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
10616.44,30000.0,Gasolina,Individual,Automatico,1º dono,15.63,1499.0,110.4,Ford
1917.81,100000.0,Gasolina,Individual,Manual,2º dono,18.0,995.0,62.0,Chevrolet
6027.4,50000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,81.83,Hyundai
8904.11,80000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.73,Hyundai
5684.93,125000.0,Diesel,Individual,Manual,2º dono,21.43,1364.0,87.2,Toyota
3082.19,110000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
5479.45,80000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,82.0,Hyundai
1506.85,110000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
1630.14,95000.0,Diesel,Individual,Manual,2º dono,19.4,1405.0,70.0,Tata
8219.18,25000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
3835.62,60000.0,Diesel,Individual,Manual,2º dono,23.0,1248.0,88.7,Tata
5136.99,100000.0,Gasolina,Individual,Manual,1º dono,15.0,1598.0,105.0,Skoda
8493.15,31000.0,Diesel,Individual,Manual,1º dono,25.4,1186.0,73.97,Hyundai
7808.22,120000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
3972.6,105000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
5068.49,60000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
7534.25,15000.0,Gasolina,Individual,Manual,1º dono,23.26,1197.0,88.5,Maruti
4452.05,150000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,85.8,Maruti
9178.08,93000.0,Diesel,Individual,Manual,1º dono,27.4,1498.0,98.63,Honda
5273.97,42000.0,Gasolina,Individual,Manual,2º dono,19.81,1086.0,68.05,Hyundai
1575.33,80000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
2739.73,90000.0,Gasolina,Individual,Manual,1º dono,17.92,1086.0,62.1,Hyundai
11780.82,6500.0,Diesel,Individual,Automatico,1º dono,24.3,1248.0,88.5,Maruti
8219.18,60000.0,Diesel,Individual,Manual,1º dono,27.39,1248.0,74.0,Maruti
3630.14,110000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
12328.77,60000.0,Diesel,Individual,Manual,1º dono,25.1,1248.0,88.5,Maruti
4109.59,100000.0,Gasolina,Individual,Manual,1º dono,19.81,1086.0,68.05,Hyundai
5479.45,90000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,82.0,Hyundai
4794.52,120000.0,Gasolina,Individual,Manual,1º dono,14.09,1596.0,99.6,Ford
3287.67,80000.0,Gasolina,Individual,Manual,2º dono,23.95,998.0,67.05,Maruti
2534.25,80000.0,Diesel,Individual,Manual,2º dono,19.09,1405.0,69.01,Tata
4493.15,68000.0,Gasolina,Individual,Manual,2º dono,23.84,1199.0,84.0,Tata
1438.36,100000.0,Gasolina,Individual,Manual,3º dono,18.9,1061.0,67.0,Maruti
3150.67,120000.0,Diesel,Individual,Manual,2º dono,19.1,1405.0,70.0,Tata
4452.05,150000.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.0,Ford
8904.11,20000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
1164.38,80000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,70.0,Tata
7191.78,134000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
4794.52,90000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,82.85,Hyundai
3424.66,60000.0,Gasolina,Individual,Manual,1º dono,16.6,1197.0,85.0,Maruti
8904.11,22200.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
7123.29,6000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
6849.32,32000.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
8904.11,78000.0,Diesel,Individual,Manual,3º dono,28.09,1248.0,88.5,Maruti
11232.86,12000.0,Gasolina,Individual,Manual,1º dono,17.5,1199.0,88.7,Honda
8835.62,120000.0,Diesel,Individual,Manual,1º dono,19.87,1461.0,83.8,Renault
2945.21,110000.0,Gasolina,Individual,Manual,2º dono,17.7,1497.0,78.0,Honda
1027.4,12000.0,Gasolina,Individual,Manual,1º dono,16.84,1193.0,64.4,Tata
1643.84,60000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,79.4,Chevrolet
5205.48,30000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,82.0,Hyundai
7671.23,50000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
7876.71,10000.0,Gasolina,Individual,Manual,1º dono,20.89,1197.0,81.8,Maruti
8698.63,40000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
8904.11,80000.0,Diesel,Individual,Manual,1º dono,19.72,1461.0,108.45,Renault
7534.25,70000.0,Diesel,Individual,Manual,2º dono,25.83,1498.0,99.0,Ford
1986.3,150000.0,Diesel,Individual,Manual,3º dono,21.1,1248.0,73.9,Maruti
1780.82,100000.0,Diesel,Individual,Manual,3º dono,16.1,1405.0,70.0,Tata
11986.3,50000.0,Diesel,Distribuidora,Manual,1º dono,24.3,1248.0,88.5,Maruti
8904.11,81000.0,Diesel,Distribuidora,Manual,2º dono,28.09,1248.0,88.5,Maruti
3369.86,56000.0,Diesel,Distribuidora,Manual,1º dono,22.1,1248.0,74.0,Chevrolet
4452.05,60000.0,Diesel,Distribuidora,Manual,2º dono,24.7,1498.0,98.63,Honda
7671.23,43001.0,Diesel,Distribuidora,Manual,1º dono,22.27,1498.0,108.6,Volkswagen
6438.36,9000.0,Gasolina,Distribuidora,Automatico,1º dono,21.63,998.0,67.04,Maruti
3027.4,65000.0,Diesel,Distribuidora,Manual,1º dono,19.09,1405.0,69.01,Tata
7534.25,100600.0,Diesel,Individual,Manual,3º dono,20.46,1461.0,83.8,Renault
6575.34,105000.0,Diesel,Individual,Manual,3º dono,23.4,1248.0,74.0,Maruti
4383.56,60000.0,Gasolina,Individual,Manual,2º dono,21.1,1197.0,85.8,Maruti
4931.51,100000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,85.8,Maruti
9931.51,120000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
3835.62,185000.0,Diesel,Individual,Manual,3º dono,19.5,1248.0,75.0,Fiat
4452.05,134000.0,Diesel,Individual,Manual,2º dono,22.07,1199.0,73.9,Volkswagen
4383.56,120000.0,Diesel,Individual,Manual,3º dono,20.0,1399.0,68.05,Ford
6849.32,120000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
4794.52,120000.0,Diesel,Individual,Manual,3º dono,23.2,1248.0,73.94,Maruti
6438.36,89000.0,Diesel,Individual,Manual,1º dono,23.0,1396.0,90.0,Hyundai
1712.33,120000.0,Diesel,Individual,Manual,3º dono,19.2,1461.0,65.0,Mahindra
6643.82,50000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
7808.22,13000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
9315.07,28000.0,Gasolina,Individual,Automatico,1º dono,21.21,1197.0,81.8,Maruti
9589.04,70000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
1712.33,120000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,71.0,Tata
5958.89,50000.0,Gasolina,Individual,Manual,2º dono,20.4,1197.0,83.11,Maruti
5479.45,120000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
6506.85,83000.0,Diesel,Individual,Manual,2º dono,22.54,1396.0,88.73,Hyundai
2054.79,40000.0,Gasolina,Individual,Manual,3º dono,14.2,1597.0,92.0,Ford
8904.11,50000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
3767.12,60000.0,Gasolina,Individual,Manual,1º dono,19.0,998.0,66.1,Maruti
3150.67,105000.0,Diesel,Individual,Manual,2º dono,19.2,1461.0,65.0,Mahindra
4109.59,20000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
8219.18,120000.0,Diesel,Individual,Manual,2º dono,26.21,1248.0,88.5,Maruti
10958.9,70000.0,Diesel,Individual,Manual,1º dono,27.39,1248.0,74.0,Maruti
7945.21,90000.0,Diesel,Individual,Manual,2º dono,22.71,1461.0,84.8,Nissan
6164.38,75000.0,Gasolina,Individual,Manual,1º dono,20.3,1199.0,84.0,Tata
7260.27,110000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
13150.68,20000.0,Diesel,Individual,Manual,1º dono,24.0,1396.0,88.76,Hyundai
5479.45,52000.0,Gasolina,Individual,Manual,1º dono,21.63,998.0,67.0,Maruti
9589.04,90000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
4945.21,90000.0,Diesel,Individual,Manual,1º dono,20.54,1598.0,103.6,Volkswagen
5342.47,53000.0,Diesel,Individual,Manual,2º dono,21.9,1396.0,88.76,Hyundai
2739.73,180000.0,Diesel,Individual,Manual,1º dono,18.4,1248.0,75.0,Tata
5342.47,53000.0,Diesel,Individual,Manual,2º dono,21.9,1396.0,88.76,Hyundai
6849.32,53000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
10616.44,32000.0,Diesel,Distribuidora,Manual,1º dono,24.3,1248.0,88.5,Maruti
10273.97,5000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
7808.22,25000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
6643.82,30000.0,Gasolina,Individual,Manual,1º dono,18.7,1199.0,88.7,Honda
5684.93,60000.0,Gasolina,Distribuidora,Manual,1º dono,17.7,1497.0,113.42,Hyundai
6643.82,54000.0,Diesel,Distribuidora,Manual,1º dono,23.0,1498.0,98.96,Ford
9246.58,52000.0,Diesel,Individual,Manual,1º dono,23.65,1248.0,88.5,Maruti
9315.07,50000.0,Gasolina,Individual,Manual,1º dono,15.85,1499.0,110.4,Ford
8630.14,56000.0,Diesel,Individual,Manual,2º dono,25.1,1498.0,98.6,Honda
8767.12,82000.0,Diesel,Individual,Manual,1º dono,25.83,1498.0,99.0,Ford
4863.01,121000.0,Gasolina,Distribuidora,Manual,1º dono,19.1,1197.0,82.0,Hyundai
7945.21,120000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
2534.25,85568.0,Diesel,Distribuidora,Manual,1º dono,18.5,1399.0,68.0,Ford
9041.1,10000.0,Gasolina,Individual,Automatico,1º dono,21.4,1197.0,83.1,Maruti
3013.7,10000.0,Gasolina,Individual,Manual,1º dono,20.3,998.0,68.05,Hyundai
2054.79,60000.0,Gasolina,Individual,Manual,4º dono e acima,17.92,1086.0,62.1,Hyundai
6986.29,10000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
5136.99,11500.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
13013.7,15000.0,Diesel,Individual,Manual,1º dono,22.1,1396.0,88.7,Hyundai
8424.66,32000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
3767.12,50000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,85.8,Maruti
5479.45,10000.0,Gasolina,Individual,Manual,1º dono,15.37,1196.0,73.0,Maruti
12739.73,15000.0,Diesel,Individual,Manual,1º dono,25.1,1248.0,88.5,Maruti
4246.58,100000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,85.8,Maruti
4876.71,70000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
5616.42,35000.0,Gasolina,Individual,Manual,2º dono,23.84,1199.0,84.0,Tata
13424.66,50000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
10273.97,3100.0,Gasolina,Individual,Automatico,1º dono,18.2,1199.0,88.7,Honda
4863.01,170000.0,Diesel,Individual,Manual,1º dono,22.9,1248.0,74.0,Maruti
2739.73,50000.0,Diesel,Individual,Manual,2º dono,17.0,1405.0,71.0,Tata
6164.38,20000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,82.0,Hyundai
6657.53,10000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,82.0,Hyundai
3315.07,120000.0,Diesel,Individual,Manual,1º dono,21.5,1248.0,88.8,Maruti
7945.21,25000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
6849.32,130000.0,Diesel,Individual,Manual,2º dono,22.77,1498.0,98.59,Ford
3013.7,70000.0,Diesel,Individual,Manual,3º dono,20.86,1199.0,75.0,Skoda
8958.9,1000.0,Gasolina,Individual,Automatico,1º dono,21.21,1197.0,81.8,Maruti
11438.36,10000.0,Gasolina,Individual,Automatico,1º dono,14.84,1598.0,103.2,Skoda
3424.66,47000.0,Gasolina,Individual,Manual,1º dono,15.3,1596.0,101.0,Ford
8219.18,18000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
6301.36,60000.0,Gasolina,Individual,Manual,1º dono,20.85,1197.0,83.14,Maruti
3767.12,20000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
5589.04,60000.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
5136.99,52000.0,Gasolina,Individual,Manual,1º dono,19.1,1197.0,81.86,Hyundai
4109.59,17000.0,Gasolina,Individual,Manual,1º dono,16.47,1198.0,73.9,Volkswagen
8219.18,100000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
4794.52,60000.0,Diesel,Individual,Manual,1º dono,22.95,1248.0,74.0,Tata
4931.51,60000.0,Gasolina,Individual,Manual,3º dono,15.04,1598.0,103.6,Volkswagen
3424.66,80000.0,Gasolina,Individual,Manual,2º dono,15.6,1196.0,70.0,Ford
7534.25,11500.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
5821.92,68000.0,Diesel,Individual,Manual,1º dono,27.3,1498.0,98.6,Honda
5616.42,25000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
6013.68,25000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
3082.19,100000.0,Gasolina,Individual,Manual,1º dono,19.49,1198.0,67.04,Nissan
2739.73,100000.0,Gasolina,Individual,Manual,1º dono,17.5,1298.0,85.8,Maruti
3424.66,47000.0,Diesel,Individual,Manual,1º dono,20.3,1248.0,75.0,Fiat
2328.77,175000.0,Diesel,Individual,Manual,2º dono,21.1,1248.0,73.9,Maruti
4109.59,60000.0,Gasolina,Individual,Manual,2º dono,17.5,1197.0,85.8,Maruti
5616.42,150000.0,Diesel,Individual,Manual,3º dono,23.4,1248.0,74.0,Maruti
4794.52,110000.0,Diesel,Individual,Manual,3º dono,23.0,1396.0,90.0,Hyundai
3013.7,100000.0,Diesel,Individual,Manual,1º dono,21.1,1248.0,73.9,Maruti
7808.22,20000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
6849.32,84000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
11986.3,40000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
2876.71,100000.0,Diesel,Individual,Manual,1º dono,19.1,1405.0,70.0,Tata
2876.71,120000.0,Diesel,Individual,Manual,1º dono,19.4,1405.0,70.0,Tata
9589.04,30000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
9589.04,30000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
7534.25,28000.0,Gasolina,Individual,Automatico,1º dono,18.9,1197.0,81.86,Hyundai
5753.42,20000.0,Gasolina,Individual,Manual,2º dono,20.3,1086.0,68.0,Hyundai
2876.71,89322.0,Gasolina,Individual,Manual,2º dono,17.0,1197.0,80.0,Hyundai
